0, 0, -0.01, -0.01
0, 2, 0.07, -0.12
0, 4, -0.14, -0.18
0, 6, 0.00, -0.06
0, 8, -0.12, -0.08
0, 10, -0.00, -0.05
0, 12, 0.07, -0.09
0, 14, -0.11, -0.11
0, 16, -0.05, 0.10
0, 18, 0.15, -0.13
0, 20, -0.05, -0.15
0, 22, 0.03, -0.07
0, 24, 0.14, -0.12
0, 26, 0.07, -0.36
0, 28, 0.24, -0.13
0, 30, 0.13, -0.36
0, 32, 0.09, -0.21
0, 34, 0.32, -0.68
0, 36, 0.15, -0.05
0, 38, 0.29, -0.12
0, 40, 0.09, -0.20
0, 42, 0.26, -0.32
0, 44, 0.44, -0.44
0, 46, 0.64, -0.48
0, 48, 0.28, -0.23
0, 50, 0.01, -0.27
0, 52, 0.42, -0.32
0, 54, 0.62, -0.85
0, 56, 0.61, -0.57
0, 58, 0.30, -0.32
0, 60, 0.80, -0.97
0, 62, 0.53, -0.86
0, 64, 0.39, -0.89
0, 66, 0.82, -1.15
0, 68, 0.86, -1.06
0, 70, 0.72, -0.84
0, 72, 1.56, -1.48
0, 74, 1.27, -1.45
0, 76, 1.21, -1.74
0, 78, 1.35, -1.92
0, 80, 1.71, -1.90
0, 82, 1.89, -2.05
0, 84, 1.93, -2.15
0, 86, 2.28, -2.67
0, 88, 3.20, -3.07
0, 90, 3.38, -3.62
0, 92, 3.75, -4.30
0, 94, 4.16, -4.45
0, 96, 4.34, -4.33
0, 98, 5.89, -6.16
0, 100, 6.15, -6.90
0, 102, 7.52, -7.86
0, 104, 7.30, -8.12
0, 106, 9.07, -9.67
0, 108, 9.31, -9.58
0, 110, 12.40, -11.93
0, 112, 11.29, -11.85
0, 114, 13.69, -16.57
0, 116, 14.50, -16.63
0, 118, 17.56, -18.86
0, 120, 20.60, -20.38
0, 122, 25.40, -23.56
0, 124, 24.07, -22.35
0, 126, 23.46, -20.14
0, 128, 26.23, -21.99
0, 130, 28.55, -23.65
0, 132, 28.68, -20.57
0, 134, 20.32, -14.54
0, 136, 20.42, -16.77
0, 138, 16.02, -9.31
0, 140, 15.63, -10.36
0, 142, 13.08, -9.05
0, 144, 13.64, -9.73
0, 146, 13.20, -9.12
0, 148, 11.71, -7.48
0, 150, 9.04, -6.38
0, 152, 8.57, -5.97
0, 154, 7.71, -4.97
0, 156, 6.87, -4.34
0, 158, 6.89, -4.51
0, 160, 6.75, -3.27
0, 162, 5.32, -2.64
0, 164, 4.32, -2.68
0, 166, 4.15, -2.53
0, 168, 3.86, -2.23
0, 170, 3.20, -1.80
0, 172, 3.22, -1.70
0, 174, 3.02, -1.63
0, 176, 2.92, -1.71
0, 178, 2.86, -1.74
0, 180, 3.14, -1.55
0, 182, 2.94, -1.74
0, 184, 2.92, -1.71
0, 186, 2.70, -1.57
0, 188, 2.55, -1.29
0, 190, 2.64, -1.68
0, 192, 3.01, -1.20
0, 194, 2.59, -1.52
0, 196, 2.73, -1.48
0, 198, 2.67, -1.29
0, 200, 1.86, -1.73
0, 202, 2.36, -0.08
0, 204, 1.79, -0.84
0, 206, 1.65, -0.54
0, 208, 1.30, -0.29
0, 210, 1.18, -0.48
0, 212, 1.32, -0.49
0, 214, 1.73, -0.00
0, 216, 0.33, 0.04
0, 218, 0.47, -0.18
0, 220, 0.63, 0.60
0, 222, 0.53, 0.77
0, 224, -0.04, 0.36
0, 226, 0.09, 0.72
0, 228, -0.21, 0.31
0, 230, 0.01, 0.68
0, 232, 0.11, 0.44
0, 234, -0.02, 0.72
0, 236, -0.05, 0.19
0, 238, 0.15, 0.50
0, 240, 0.10, 0.47
0, 242, -0.06, 0.04
0, 244, 0.86, 0.47
0, 246, -0.33, 0.48
0, 248, 0.15, 0.42
0, 250, -0.16, -0.06
0, 252, -0.48, -0.08
0, 254, 0.05, 0.30
1, 0, -0.34, -0.16
1, 2, -0.72, 1.08
1, 4, -1.02, 0.99
1, 6, -0.89, 0.95
1, 8, -0.84, 0.58
1, 10, -0.90, 1.00
1, 12, -1.04, 0.87
1, 14, -0.80, 1.07
1, 16, -0.77, 0.95
1, 18, -1.14, 0.73
1, 20, -0.71, 0.83
1, 22, -1.04, 1.07
1, 24, -0.89, 0.88
1, 26, -1.11, 0.74
1, 28, -0.85, 1.08
1, 30, -0.90, 0.95
1, 32, -0.86, 0.66
1, 34, -0.84, 0.77
1, 36, -0.73, 0.79
1, 38, -0.69, 0.59
1, 40, -0.51, 0.54
